id,image_url,image_format,link,title,date_from,date_to,description
c028140006,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=6,Bankstown,1880,1930,Sydney Subdivision Plan
c028140009,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=9,Bankstown,1880,1930,Sydney Subdivision Plan
c028140010,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=10,Bankstown,1880,1930,Sydney Subdivision Plan
c028140012,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=12,Punchbowl,1880,1930,Sydney Subdivision Plan
c028140013,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=13,Punchbowl,1880,1930,Sydney Subdivision Plan
c028140014,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=14,Bankstown,1880,1930,Sydney Subdivision Plan
c028140024,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=24,Bankstown,1880,1930,Sydney Subdivision Plan
c028140031,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140031.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=31,Bankstown,1880,1930,Sydney Subdivision Plan
c028140037,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140037.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=37,"Bankstown, Villers Road",1880,1930,Sydney Subdivision Plan
c028140042,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140042.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=42,Bankstown,1880,1930,Sydney Subdivision Plan
c028140047,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140047.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=47,Greenacre,1880,1930,Sydney Subdivision Plan
c028140056,http://acms.sl.nsw.gov.au/_zoomify/2015/D32996/c028140056.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1261251&suppress=N&imgindex=56,Bankstown,1880,1930,Sydney Subdivision Plan
c028610001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=1,Beecroft,1880,1930,Sydney Subdivision Plan
c028610006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=6,Beecroft,1880,1930,Sydney Subdivision Plan
c028610007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=7,"Beecroft, Mason's Estate",1880,1930,Sydney Subdivision Plan
c028610009,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=9,"Beecroft, Eaton Park",1880,1930,Sydney Subdivision Plan
c028610015,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=15,"Beecroft, Herring Estate",1880,1930,Sydney Subdivision Plan
c028610019,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=19,"Beecroft, Oaklands and Cottage Residence",1880,1930,Sydney Subdivision Plan
c028610022,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610022.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=22,"Beecroft, Field of Mars",1880,1930,Sydney Subdivision Plan
c028610023,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=23,"Beecroft, Rorke's Estate",1880,1930,Sydney Subdivision Plan
c028610024,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=24,"Beecroft, Property of George Sargent",1880,1930,Sydney Subdivision Plan
c028610027,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610027.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=27,Field of Mars,1880,1930,Sydney Subdivision Plan
c028610039,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610039.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=39,Cheltenham,1880,1930,Sydney Subdivision Plan
c028610048,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610048.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=48,"Beecroft, Ramona Estate",1880,1930,Sydney Subdivision Plan
c028610049,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610049.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=49,"Beecroft, Railway Bridge",1880,1930,Sydney Subdivision Plan
c028610050,http://acms.sl.nsw.gov.au/_zoomify/2015/D33092/c028610050.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269454&suppress=N&imgindex=50,"Beecroft, Achlan Estate",1880,1930,Sydney Subdivision Plan
c028640001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=1,"Bellvue Hill, Woollahra Heoghts",1880,1930,Sydney Subdivision Plan
c028640002,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=2,"Bellvue Hill, Woollahra Heoghts",1880,1930,Sydney Subdivision Plan
c028640003,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=3,"Bellvue Hill, Kambala Heoghts",1880,1930,Sydney Subdivision Plan
c028640004,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=4,"Bellvue Hill, Bondi",1880,1930,Sydney Subdivision Plan
c028640005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=5,"Bellvue Hill, Cooper's Estate",1880,1930,Sydney Subdivision Plan
c028640006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=6,"Bellvue Hill, Kambala Mansion",1880,1930,Sydney Subdivision Plan
c028640007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=7,"Bellvue Hill, Cranbrook",1880,1930,Sydney Subdivision Plan
c028640008,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=8,Rose Bay,1880,1930,Sydney Subdivision Plan
c028640010,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=10,Bellvue Hill,1880,1930,Sydney Subdivision Plan
c028640012,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=12,"Woollahra, Tycannah",1880,1930,Sydney Subdivision Plan
c028640013,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=13,"Bellvue Hill, Trahlee",1880,1930,Sydney Subdivision Plan
c028640014,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=14,"Bellvue Hill, Rona Estate",1880,1930,Sydney Subdivision Plan
c028640015,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=15,Double Bay,1880,1930,Sydney Subdivision Plan
c028640018,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=18,"Double Bay, Forssberg's Estate",1880,1930,Sydney Subdivision Plan
c028640028,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640028.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=28,"Bellvue Hill, Caerleon Estate",1880,1930,Sydney Subdivision Plan
c028640040,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640040.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=40,"Bellvue Hill, Bellvue Gardens",1880,1930,Sydney Subdivision Plan
c028640046,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640046.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=46,"Bellvue Hill, Aston Estate",1880,1930,Sydney Subdivision Plan
c028640050,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640050.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=50,"Bellvue Hill, The Lawns Estate",1880,1930,Sydney Subdivision Plan
c028640051,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640051.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=51,Bellvue Hill,1880,1930,Sydney Subdivision Plan
c028640063,http://acms.sl.nsw.gov.au/_zoomify/2015/D33096/c028640063.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269458&suppress=N&imgindex=63,"Bellvue Hill, Torrens",1880,1930,Sydney Subdivision Plan
c028650001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33100/c028650001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269459&suppress=N&imgindex=1,Bardwell park,1880,1930,Sydney Subdivision Plan
c028650002,http://acms.sl.nsw.gov.au/_zoomify/2015/D33100/c028650002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269459&suppress=N&imgindex=2,Bardwell park,1880,1930,Sydney Subdivision Plan
c028650005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33100/c028650005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269459&suppress=N&imgindex=5,Bardwell Park,1880,1930,Sydney Subdivision Plan
c028650006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33100/c028650006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269459&suppress=N&imgindex=6,Bardwell Park,1880,1930,Sydney Subdivision Plan
c028670001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=1,Bass Hill,1880,1930,Sydney Subdivision Plan
c028670004,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=4,Bass Hill,1880,1930,Sydney Subdivision Plan
c028670005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=5,Bass Hill,1880,1930,Sydney Subdivision Plan
c028670008,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=8,"Bass Hill, Landsdowne",1880,1930,Sydney Subdivision Plan
c028670011,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=11,Bankstown,1880,1930,Sydney Subdivision Plan
c028670014,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=14,"Bass Hill, Landsdowne",1880,1930,Sydney Subdivision Plan
c028670016,http://acms.sl.nsw.gov.au/_zoomify/2015/D33107/c028670016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269460&suppress=N&imgindex=16,Auburn Park,1880,1930,Sydney Subdivision Plan
c029490001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=1,Parramatta Appleby Estate,1880,1930,Sydney Subdivision Plan
c029490002,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=2,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490003,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=3,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=7,Beecroft,1880,1930,Sydney Subdivision Plan
c029490009,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=9,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490010,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=10,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490018,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=18,Parramatta Heights,1880,1930,Sydney Subdivision Plan
c029490028,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490028.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=28,Dundas,1880,1930,Sydney Subdivision Plan
c029490030,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490030.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=30,Carlingford,1880,1930,Sydney Subdivision Plan
c029490032,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490032.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=32,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490034,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490034.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=34,Carlingford,1880,1930,Sydney Subdivision Plan
c029490045,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490045.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=45,Castle Hill,1880,1930,Sydney Subdivision Plan
c029490054,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490054.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=54,Baulkham Hills,1880,1930,Sydney Subdivision Plan
c029490055,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490055.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=55,Beecroft,1880,1930,Sydney Subdivision Plan
c029490063,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490063.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=63,Dundas,1880,1930,Sydney Subdivision Plan
c029490068,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490068.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=68,Castle Hill,1880,1930,Sydney Subdivision Plan
c029490072,http://acms.sl.nsw.gov.au/_zoomify/2015/D33290/c029490072.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269593&suppress=N&imgindex=72,Baulkham Hills Rocky Hall,1880,1930,Sydney Subdivision Plan
c029500002,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=2,Bayview Pittwater ,1880,1930,Sydney Subdivision Plan
c029500003,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=3,Bayview Pittwater ,1880,1930,Sydney Subdivision Plan
c029500006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=6,Bayview Pittwater ,1880,1930,Sydney Subdivision Plan
c029500009,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=9,Mona Vale,1880,1930,Sydney Subdivision Plan
c029500017,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=17,"Bayview, Church Point",1880,1930,Sydney Subdivision Plan
c029500018,http://acms.sl.nsw.gov.au/_zoomify/2015/D33292/c029500018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269594&suppress=N&imgindex=18,"Bayview, Pittwater ",1880,1930,Sydney Subdivision Plan
c029510001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=1,"Belmore, Karaville",1880,1930,Sydney Subdivision Plan
c029510004,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=4,"Belmore, Riverstone Park",1880,1930,Sydney Subdivision Plan
c029510005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=5,"Belmore, Panorama Estate",1880,1930,Sydney Subdivision Plan
c029510006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=6,"Belmore, Avoca Estate",1880,1930,Sydney Subdivision Plan
c029510007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=7,"Belmore, Enfield Downs",1880,1930,Sydney Subdivision Plan
c029510009,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=9,"Belmore, Essex Hill Estate",1880,1930,Sydney Subdivision Plan
c029510011,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=11,"Belmore, Ripon Estate",1880,1930,Sydney Subdivision Plan
c029510013,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=13,Enfield Heights,1880,1930,Sydney Subdivision Plan
c029510016,http://acms.sl.nsw.gov.au/_zoomify/2015/D33294/c029510016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1269595&suppress=N&imgindex=16,"Belmore, Forbes Estate",1880,1930,Sydney Subdivision Plan
