title,collection,status,georeferencer_id,id,thumbnail,num_gcps,center,south_west,north_east,envelope,marc034,rms_error,user_name,user_identity,date,date_time,verified_revision,verified_marc034,verified_user_name,verified_user_identity
Chatswood South,SLNSW_subdivision_plans,georeferenced,5Z0prQqLT6sYO5G7TqL3oY/201703130321-0FvMLq,c035650057,http://lh3.googleusercontent.com/nFPXLSaFpIw3vJmz7Fr8JKgNjSGD2pe2X5g5cXRaPdA8x_idZWOA3-s6mFmI74uHrm93Hzh4qU7ww8eW0kBRuU0bBQ,12,"-33.812327,151.175435","-33.815801,151.170713","-33.808854,151.180157","<Polygon><outerBoundaryIs><coordinates>151.177586,-33.808854 151.170713,-33.812295 151.173284,-33.815801 151.180157,-33.812360</coordinates></outerBoundaryIs></Polygon>",$dE1511014$eE1511048$fS0334831$gS0334856,0.00001366391326025256741877409589,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/13/2017,03/13/2017 03:21,,,,
Balmain,SLNSW_subdivision_plans,not_a_map,fwuj0upTR9xwbThs4ILN9W/201703130324-9iwMgA,c027590023,http://lh3.googleusercontent.com/axLYldMOfKXwh5351xD3H2u_8NAxkbNExelpsd5mzB9Ga8jqhqpGIxTQnUUJoJdeSO65DYOGlgsW6bqpsuI_i8SSiQ,,,,,,,,,,,,,,,
"Balmain, Waterview",SLNSW_subdivision_plans,georeferenced,lPSluvgSVvTc9MPILLbCbK/201703130332-MwAFLU,c032720019,http://lh3.googleusercontent.com/y5VYaZJM3Z2yCq8BAAiwvq1rxa3bsModcEKjnOTPylmGFGgP5ZGRQRA9QISJcqar4dFDXJI1Ui4mIsgIaS1nX1RDxwo,4,"-33.851293,151.181709","-33.852961,151.179457","-33.849625,151.183961","<Polygon><outerBoundaryIs><coordinates>151.179457,-33.850889 151.181889,-33.852961 151.183961,-33.851698 151.181529,-33.849625</coordinates></outerBoundaryIs></Polygon>",$dE1511046$eE1511102$fS0335058$gS0335110,0.00002737383000047651781540779259,Don Shearman,91fcd63b14ff565f30aacb44daae7c1dc58df999,03/13/2017,03/13/2017 03:32,,,,
Manly,SLNSW_subdivision_plans,georeferenced,lcV6jIkxPCtlBYZhMH09OA/201703130338-Rwy7bN,a9613038,http://lh3.googleusercontent.com/PtT_9ttoLaIzUZEcvKZ5CBLk24DTC9lmrRqDpx5y0yiTJDzIvkPCQA3dO3E2Q-ghhZPIlSTLhw9ssWhw-BUWqNXKhw,22,"-33.799883,151.256593","-33.805929,151.253834","-33.793837,151.259352","<Polygon><outerBoundaryIs><coordinates>151.259352,-33.805929 151.257967,-33.795783 151.253834,-33.793837 151.255219,-33.803983</coordinates></outerBoundaryIs></Polygon>",$dE1511513$eE1511533$fS0334737$gS0334821,0.00375373278493539019873281858963,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/13/2017,03/13/2017 03:38,,,,
"Campsie, Harcourt",SLNSW_subdivision_plans,georeferenced,ZyBENpALDdEmq8NF98dYhp/201703131020-tmqNxx,c033570002,http://lh3.googleusercontent.com/Ewt3N4tw7oVMGjUiUsB-3HT7sXR2AnD4jsDyTy8hQZ3bNSENlrAsmHficC9TFE5pbMkYE89hDIsuGDiE0dm0u_Mky8U,9,"-33.905489,151.098757","-33.911733,151.091480","-33.899245,151.106033","<Polygon><outerBoundaryIs><coordinates>151.091480,-33.901952 151.094753,-33.911733 151.106033,-33.909026 151.102760,-33.899245</coordinates></outerBoundaryIs></Polygon>",$dE1510529$eE1510621$fS0335357$gS0335442,0.00006313592205825038793966241801,adam hinshaw,19970c7efa73f524011149aa6881a7b1cb5efb3a,03/13/2017,03/13/2017 10:20,,,,
"Bexley, Torrens Title",SLNSW_subdivision_plans,georeferenced,YZiZiQBIz5HyzK66P2TcZJ/201703132225-9X5TXR,c032560027,http://lh3.googleusercontent.com/rAo5c5V7AxVzccvN3OlpkOT3MCaGVm1xnT-6wbrzz6vy6P7U0XbVxW1Lmk67mSsyeYIFeUA1MkRppjxTBw1t-oB-m9c,6,"-33.955202,151.120266","-33.958760,151.116083","-33.951644,151.124448","<Polygon><outerBoundaryIs><coordinates>151.116083,-33.954899 151.119338,-33.958760 151.124448,-33.955506 151.121193,-33.951644</coordinates></outerBoundaryIs></Polygon>",$dE1510657$eE1510728$fS0335705$gS0335731,0.00004606442163725449383737328701,David Berg,b8bb440d9c42768490df63e4711c9973d55fbc8c,03/13/2017,03/13/2017 22:25,,,,
Balmoral,SLNSW_subdivision_plans,georeferenced,mHCRxG8ziJHmCHKjxwHj1B/201703132231-jkMrKU,c027640011,http://lh3.googleusercontent.com/aMK6B_o7LNCrnqAHfSqmM4llLpuxANhV4G7G4uw2B5zqo-2XGzQaYqXB-ecPx9A0zfRwI90e9nzSa4gYpQ1FJrWpbXHN,3,"-33.825558,151.251061","-33.826534,151.250117","-33.824582,151.252006","<Polygon><outerBoundaryIs><coordinates>151.251338,-33.824582 151.250117,-33.825006 151.250785,-33.826534 151.252006,-33.826110</coordinates></outerBoundaryIs></Polygon>",$dE1511500$eE1511507$fS0334928$gS0334935,0.00000000000002842170943040400743,Julanna Hennessy,70800a010bd6ae3611a764c2343d57de91b7ccf8,03/13/2017,03/13/2017 22:31,,,,
"Bondi, Outlook Estate",SLNSW_subdivision_plans,georeferenced,fAC1baLMnUwFPZwx1Hb2NS/201703140151-xYWObF,c032770030,http://lh3.googleusercontent.com/CQIcYevHHeGCK9cUZjFkHVQmNHdAL6d8D-AyKwU2Z6rCYKK5z7KjXDvBYlT91Uu-dqthCspL2uV9r32khUdvyByU2x4,5,"-33.880481,151.282743","-33.886412,151.280420","-33.874549,151.285066","<Polygon><outerBoundaryIs><coordinates>151.280722,-33.874768 151.280420,-33.886412 151.284764,-33.886193 151.285066,-33.874549</coordinates></outerBoundaryIs></Polygon>",$dE1511649$eE1511706$fS0335228$gS0335311,0.00018363359551759513834875980898,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/14/2017,03/14/2017 01:51,,,,
"Campbelltown, Alpha Estate",SLNSW_subdivision_plans,georeferenced,RIcHPZSBLQp7xA6q601Pch/201703140158-uMliJF,c032920014,http://lh3.googleusercontent.com/hrdB4roYzewuUvDsA2TsTs_kQ_yc1HzMiCda-Ac8EMha8RXR7130Mdr8qllbmaJnNuo0FtLeCB2zrKYtPHoSsf7XQto,4,"-34.062104,150.818742","-34.064861,150.815020","-34.059348,150.822464","<Polygon><outerBoundaryIs><coordinates>150.815020,-34.060221 150.819312,-34.064861 150.822464,-34.063987 150.818172,-34.059348</coordinates></outerBoundaryIs></Polygon>",$dE1504854$eE1504920$fS0340333$gS0340353,0.00000506319525380504690815737859,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/14/2017,03/14/2017 01:58,,,,
"Blacktown, Flushcombe Estate",SLNSW_subdivision_plans,georeferenced,bEDHTnD6OuoO6hSoCAqaG2/201703140209-kG3yIm,c032740017,http://lh3.googleusercontent.com/XK9VJSxo6Uh_zjPMPicBVFgwcM6THAF1qGXOJF6zroQDjsOtDCGCYrIAZRsfSgJnwtUOFOBEZeREvMKEuIrz1OnFkho_,5,"-33.785946,150.907398","-33.810482,150.896307","-33.761410,150.918488","<Polygon><outerBoundaryIs><coordinates>150.902533,-33.772070 150.896307,-33.810482 150.912263,-33.799822 150.918488,-33.761410</coordinates></outerBoundaryIs></Polygon>",$dE1505346$eE1505506$fS0334541$gS0334837,0.00271953810953294398966573197640,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/14/2017,03/14/2017 02:09,,,,
"Bondi, The Esplanade Estate",SLNSW_subdivision_plans,georeferenced,Vb2ebYZpzCiAMA7JmGkpUs/201703140222-wqsZNa,c032770024,http://lh3.googleusercontent.com/MjQQaUWJoJgj57hKY_egeBSVpjgxc3jwJJ8O1gIlrC-APnB-a7Zq_TrveoWn6fysRbX40Jf8G35XS2AJmmX4dZIse-ve,5,"-33.888740,151.274964","-33.889981,151.273600","-33.887499,151.276327","<Polygon><outerBoundaryIs><coordinates>151.273600,-33.888940 151.275154,-33.889981 151.276327,-33.888540 151.274773,-33.887499</coordinates></outerBoundaryIs></Polygon>",$dE1511624$eE1511634$fS0335314$gS0335323,0.00007367712643441688387738186528,Ted Bell,8236a74a2d3bd32b0760801651a8ed70d5b73f16,03/14/2017,03/14/2017 02:22,,,,
